lead_id,advisor_crd,contacted_date,target,total_jobs,days_since_last_move,current_tenure_days,avg_prior_tenure_days,prior_job_tenure_days,second_prior_job_tenure_days,moves_3yr_verified,tenure_decay_ratio,move_acceleration_ratio,recency_tier
00QVS00000BYIRx2AP,2502429,2024-11-04,0,6,2775,,2197.0,5048,2941,0,,1.72,Distant (> 2yr)
00QVS00000BYIS62AP,2519337,2024-11-05,0,6,5636,,1469.3333333333335,392,395,0,,0.99,Distant (> 2yr)
00QVS00000BYISm2AP,5923134,2024-10-07,0,6,-253,3247,531.0,3247,257,0,6.11,12.63,Very Recent (< 6mo)
00QVS00000BYIXj2AP,5230608,2024-10-08,0,6,3218,,808.0,470,491,0,,0.96,Distant (> 2yr)
00QVS00000BYIXy2AP,5510381,2024-10-03,0,6,2929,,847.8333333333333,1270,530,0,,2.4,Distant (> 2yr)
00QVS00000BYIYi2AP,4754542,2024-10-08,0,6,6242,,577.3333333333333,626,749,0,,0.84,Distant (> 2yr)
00QVS00000BYIZU2A5,6082764,2024-10-07,0,6,2861,,770.8333333333333,733,733,0,,1.0,Distant (> 2yr)
00QVS00000BYIZX2A5,1389052,2024-10-14,0,6,7006,,2200.1666666666665,2220,2646,0,,0.84,Distant (> 2yr)
00QVS00000BYIZs2AP,5364626,2024-11-05,0,6,-174,1697,2519.5,1697,2510,0,0.67,0.68,Very Recent (< 6mo)
00QVS00000BYIa02AH,5288704,2024-10-08,0,6,3779,,759.1666666666667,611,843,0,,0.72,Distant (> 2yr)
00QVS00000BYIdm2AH,5041752,2024-10-14,0,6,2898,,1170.8333333333335,1924,668,0,,2.88,Distant (> 2yr)
00QVS00000BYIe32AH,4231711,2024-10-09,0,6,4345,,1067.6666666666667,1141,1141,0,,1.0,Distant (> 2yr)
00QVS00000BYIeN2AX,6175210,2024-10-09,0,6,2459,,715.5,749,749,0,,1.0,Distant (> 2yr)
00QVS00000BYIeo2AH,6050385,2024-10-03,0,6,1017,,1712.3333333333333,42,49,6,,0.86,Distant (> 2yr)
00QVS00000BYIer2AH,839820,2024-10-03,0,6,2036,,3550.5,5964,57,0,,104.63,Distant (> 2yr)
00QVS00000BYIfH2AX,1849487,2024-10-08,0,6,5632,,2611.6666666666665,4292,4385,0,,0.98,Distant (> 2yr)
00QVS00000BYIfR2AX,1262277,2024-11-05,0,6,5636,,2223.0,5784,1930,0,,3.0,Distant (> 2yr)
00QVS00000BYIfW2AX,2104116,2024-10-18,0,6,5106,,963.1666666666667,1706,1554,0,,1.1,Distant (> 2yr)
00QVS00000BYIfk2AH,834056,2024-10-18,0,6,5770,3184,1649.2,107,3014,0,1.93,0.04,Distant (> 2yr)
00QVS00000BYIfp2AH,6170775,2024-10-09,0,6,251,,3572.5,3503,3503,6,,1.0,Recent (6-12mo)
00QVS00000BYIfw2AH,2236292,2024-10-16,0,6,2960,,2196.0,1227,1227,0,,1.0,Distant (> 2yr)
00QVS00000BYIgR2AX,5650667,2024-11-05,0,6,5012,,777.3333333333333,585,585,0,,1.0,Distant (> 2yr)
00QVS00000BYIk62AH,5246408,2024-10-02,0,6,4359,,1216.6666666666667,616,621,1,,0.99,Distant (> 2yr)
00QVS00000BYIkb2AH,6435440,2024-12-10,0,6,1222,,1665.0,1982,1982,0,,1.0,Distant (> 2yr)
00QVS00000BYIkh2AH,2569126,2024-10-09,0,6,2749,,1369.3333333333333,3362,720,0,,4.67,Distant (> 2yr)
00QVS00000BYIlA2AX,5905069,2024-10-09,0,6,2057,,1014.6666666666666,1045,1045,0,,1.0,Distant (> 2yr)
00QVS00000BYIlD2AX,2803327,2024-10-15,0,6,2174,,1458.8333333333333,3755,348,0,,10.79,Distant (> 2yr)
00QVS00000BYIlo2AH,6333360,2024-10-11,0,6,2597,,405.1666666666667,464,467,0,,0.99,Distant (> 2yr)
00QVS00000BYIlv2AH,4469242,2024-11-05,0,6,3694,,2568.5,2941,2941,0,,1.0,Distant (> 2yr)
00QVS00000BYImQ2AX,4567305,2024-11-05,0,6,4974,,636.8333333333333,731,794,0,,0.92,Distant (> 2yr)
00QVS00000BYIqX2AX,7158589,2024-10-07,0,6,66,,1757.0,1753,1753,6,,1.0,Very Recent (< 6mo)
00QVS00000BYIqd2AH,2407280,2024-10-09,0,6,3933,,5366.833333333334,6210,6210,0,,1.0,Distant (> 2yr)
00QVS00000BYIr12AH,6089726,2024-10-30,0,6,2856,,574.0,126,126,0,,1.0,Distant (> 2yr)
00QVS00000BYIr22AH,5612546,2024-10-14,1,6,3814,,951.0,1219,1219,0,,1.0,Distant (> 2yr)
00QVS00000BYIrA2AX,2231528,2024-11-05,0,6,4754,,1204.0,1204,1204,0,,1.0,Distant (> 2yr)
00QVS00000BYIrG2AX,2755558,2024-11-05,0,6,2782,,2030.0,2353,2375,0,,0.99,Distant (> 2yr)
00QVS00000BYIrQ2AX,4941184,2024-10-15,0,6,6378,,716.8333333333334,375,375,0,,1.0,Distant (> 2yr)
00QVS00000BYIrS2AX,5439028,2024-11-06,0,6,4093,,517.8333333333334,952,329,0,,2.89,Distant (> 2yr)
00QVS00000BYIrx2AH,4607055,2024-10-09,0,6,4682,4852,773.4,1144,1155,0,6.27,0.99,Distant (> 2yr)
00QVS00000BYIsx2AH,6756006,2024-10-14,0,6,1392,,365.8333333333333,271,284,0,,0.95,Distant (> 2yr)
00QVS00000BYIt22AH,5634516,2024-10-09,0,6,1916,,748.3333333333334,732,370,0,,1.98,Distant (> 2yr)
00QVS00000BYItP2AX,4012958,2024-10-08,0,6,2378,,3451.0,6205,6205,0,,1.0,Distant (> 2yr)
00QVS00000BYItQ2AX,5879713,2024-10-16,0,6,2372,,1194.6666666666667,1589,991,0,,1.6,Distant (> 2yr)
00QVS00000BYIvU2AX,6089942,2024-11-05,0,6,2029,,1334.6666666666667,26,1990,0,,0.01,Distant (> 2yr)
00QVS00000BYIvj2AH,5020364,2024-10-09,0,6,1883,,537.5,334,334,1,,1.0,Distant (> 2yr)
00QVS00000BYIw92AH,4306982,2024-10-07,0,6,5759,,794.1666666666666,352,70,0,,5.03,Distant (> 2yr)
00QVS00000BYIwd2AH,5830117,2024-10-14,0,6,4178,,316.5,218,112,0,,1.95,Distant (> 2yr)
00QVS00000BYIwo2AH,4752661,2024-10-09,0,6,5782,,594.1666666666666,79,112,0,,0.71,Distant (> 2yr)
00QVS00000BYIxg2AH,3036252,2024-10-09,0,6,5609,,877.8333333333334,426,754,0,,0.56,Distant (> 2yr)
00QVS00000BYIxp2AH,6625073,2024-10-02,1,6,-22,2429,555.75,2429,2429,0,4.37,1.0,Very Recent (< 6mo)
00QVS00000BYJ222AH,4313461,2024-10-14,1,6,-64,3952,1549.4,3952,1544,1,2.55,2.56,Very Recent (< 6mo)
00QVS00000BYJ282AH,6127657,2024-10-14,0,6,146,,2931.5,3402,3402,5,,1.0,Very Recent (< 6mo)
00QVS00000BYJ292AH,2377123,2024-11-05,0,6,5055,,1622.5,3533,1279,0,,2.76,Distant (> 2yr)
00QVS00000BYJ2J2AX,5616334,2024-10-10,1,6,-330,2142,1870.5,2142,2961,0,1.15,0.72,Very Recent (< 6mo)
00QVS00000BYJ2U2AX,2513396,2024-11-05,0,6,4037,,1686.5,3121,1869,0,,1.67,Distant (> 2yr)
00QVS00000BYJ3E2AX,3163646,2024-10-16,0,6,5592,,1776.5,1237,2351,0,,0.53,Distant (> 2yr)
00QVS00000BYJ3R2AX,1097986,2024-10-03,0,6,6120,,2958.5,1910,1910,0,,1.0,Distant (> 2yr)
00QVS00000BYJ3Y2AX,5074149,2024-10-09,0,6,3948,,1222.3333333333335,922,922,0,,1.0,Distant (> 2yr)
00QVS00000BYJ3a2AH,1764675,2024-10-14,0,6,2056,,3335.5,2120,2120,0,,1.0,Distant (> 2yr)
00QVS00000BYJ4Y2AX,2680263,2024-11-05,0,6,5510,,3265.333333333333,1039,3440,0,,0.3,Distant (> 2yr)
00QVS00000BYJ4o2AH,3117914,2024-10-10,0,6,6019,,468.1666666666667,16,16,0,,,Distant (> 2yr)
00QVS00000BYJ4u2AH,4644616,2024-10-18,0,6,5551,,1378.3333333333335,1183,1183,0,,1.0,Distant (> 2yr)
00QVS00000BYJ9w2AH,6475709,2024-11-05,0,6,1568,,406.5,196,196,0,,1.0,Distant (> 2yr)
00QVS00000BYJAC2A5,4490898,2024-10-15,0,6,5412,,878.0,720,755,0,,0.95,Distant (> 2yr)
00QVS00000BYJAE2A5,4935842,2024-10-09,0,6,-91,3879,1027.0,3857,3879,0,3.78,0.99,Very Recent (< 6mo)
00QVS00000BYJAl2AP,4019482,2024-10-10,0,6,3557,,925.3333333333334,1869,1065,0,,1.75,Distant (> 2yr)
00QVS00000BYJBV2A5,5905231,2024-10-08,0,6,3711,,852.3333333333334,795,795,0,,1.0,Distant (> 2yr)
00QVS00000BYJBc2AP,2961801,2024-11-05,0,6,5636,,932.1666666666667,791,202,0,,3.92,Distant (> 2yr)
00QVS00000BYJBq2AP,4720614,2024-11-05,0,6,6361,,374.83333333333337,353,353,0,,1.0,Distant (> 2yr)
00QVS00000BYJCS2A5,2520355,2024-11-05,0,6,5139,,3263.6666666666665,3436,3436,0,,1.0,Distant (> 2yr)
00QVS00000BYJCW2A5,2828231,2024-10-02,0,6,6223,,891.0,1944,607,0,,3.2,Distant (> 2yr)
00QVS00000BYJCd2AP,7213385,2024-10-03,0,6,-97,1463,168.66666666666666,1463,1463,0,8.67,1.0,Very Recent (< 6mo)
00QVS00000BYJCr2AP,3181469,2024-10-21,0,6,5621,,1555.0,791,2464,0,,0.32,Distant (> 2yr)
00QVS00000BYJGg2AP,5983932,2024-10-09,0,6,1426,,1630.8333333333335,1558,1578,0,,0.99,Distant (> 2yr)
00QVS00000BYJGn2AP,6159250,2024-10-07,0,6,2183,,1014.0000000000001,1140,1140,0,,1.0,Distant (> 2yr)
00QVS00000BYJHB2A5,3047015,2024-11-05,0,6,5636,,1631.6666666666667,791,2505,0,,0.32,Distant (> 2yr)
00QVS00000BYJHD2A5,3221569,2024-10-11,0,6,5611,,1209.5,791,66,0,,11.98,Distant (> 2yr)
00QVS00000BYJHw2AP,4292151,2024-11-05,0,6,5746,,679.6666666666666,737,1043,0,,0.71,Distant (> 2yr)
00QVS00000BYJIG2A5,1013346,2024-10-14,0,6,5977,,2412.8333333333335,2176,2176,0,,1.0,Distant (> 2yr)
00QVS00000BYJIL2A5,4334953,2024-10-02,0,6,6468,,696.6666666666666,622,622,0,,1.0,Distant (> 2yr)
00QVS00000BYJIV2A5,4596967,2024-10-14,0,6,5199,,1062.0,1112,1112,0,,1.0,Distant (> 2yr)
00QVS00000BYJOg2AP,1027356,2024-10-11,0,6,5611,,1781.1666666666667,256,186,0,,1.38,Distant (> 2yr)
00QVS00000BYJOs2AP,4109161,2024-11-01,0,6,6850,,450.1666666666667,103,103,0,,1.0,Distant (> 2yr)
00QVS00000BYJP12AP,2474210,2024-10-02,0,6,5752,,2730.833333333333,2157,2157,0,,1.0,Distant (> 2yr)
00QVS00000BYJP92AP,5998662,2024-11-05,0,6,144,,1398.1666666666667,3504,423,2,,8.28,Very Recent (< 6mo)
00QVS00000BYJPO2A5,4240352,2024-10-07,0,6,5071,,1920.8333333333333,2104,2104,0,,1.0,Distant (> 2yr)
00QVS00000BYJQI2A5,5057108,2024-10-14,0,6,-385,2695,4365.0,2695,2695,0,0.62,1.0,Very Recent (< 6mo)
00QVS00000BYJQX2A5,5173371,2024-11-05,0,6,1100,,2629.666666666667,1781,3049,0,,0.58,Distant (> 2yr)
00QVS00000BYJR02AP,5174572,2024-10-09,0,6,5986,,221.16666666666666,320,320,0,,1.0,Distant (> 2yr)
00QVS00000BYJTA2A5,5235231,2024-10-14,0,6,2518,,1948.1666666666667,242,3574,0,,0.07,Distant (> 2yr)
00QVS00000BYJTe2AP,4046012,2024-11-05,0,6,5636,,1928.3333333333333,791,2441,0,,0.32,Distant (> 2yr)
00QVS00000BYJTf2AP,4190280,2024-10-14,0,6,5614,,1845.1666666666665,791,2344,0,,0.34,Distant (> 2yr)
00QVS00000BYJUv2AP,3190109,2024-10-03,0,6,5603,,1467.1666666666665,791,1432,0,,0.55,Distant (> 2yr)
00QVS00000BYJUw2AP,4076439,2024-10-02,0,6,5602,,230.5,123,348,0,,0.35,Distant (> 2yr)
00QVS00000BYJUz2AP,4335603,2024-11-05,0,6,5636,,903.5000000000001,304,305,0,,1.0,Distant (> 2yr)
00QVS00000BYJV22AP,4865254,2024-10-10,0,6,-172,2453,4063.0,2453,2453,0,0.6,1.0,Very Recent (< 6mo)
00QVS00000BYJVF2A5,5145572,2024-10-14,0,6,5614,,640.6666666666666,791,791,0,,1.0,Distant (> 2yr)
00QVS00000BYJVG2A5,5487362,2024-10-14,0,6,3135,,2287.1666666666665,2624,2624,0,,1.0,Distant (> 2yr)
00QVS00000BYJVb2AP,2549664,2024-10-10,0,6,5610,,989.5,370,396,0,,0.93,Distant (> 2yr)
00QVS00000BYJVz2AP,4458645,2024-10-14,0,6,3227,,1746.3333333333333,305,1491,1,,0.2,Distant (> 2yr)
00QVS00000BYJW82AP,2138603,2024-10-14,0,6,5614,,2518.166666666667,791,791,0,,1.0,Distant (> 2yr)
00QVS00000BYuWA2A1,6619783,2024-11-05,0,6,106,,558.6666666666666,528,1529,3,,0.35,Very Recent (< 6mo)
00QVS00000BZoV42AL,6635796,2024-10-09,0,6,426,,1399.3333333333333,1578,1578,6,,1.0,Moderate (1-2yr)
00QVS00000Bhigz2AB,6679772,2024-10-09,0,6,1013,982,701.6,9,313,2,1.4,0.03,Distant (> 2yr)
00QVS00000BiRmA2AV,6483432,2024-10-11,0,6,343,,1917.1666666666667,441,2650,6,,0.17,Recent (6-12mo)
00QVS00000BiXWd2AN,2765921,2024-10-11,0,6,4258,,1616.8333333333335,2189,2312,0,,0.95,Distant (> 2yr)
00QVS00000Bifty2AB,5846133,2024-10-11,0,6,2038,,1389.3333333333335,1259,1259,2,,1.0,Distant (> 2yr)
00QVS00000BigRq2AJ,5533136,2024-10-11,0,6,2586,,569.3333333333334,789,789,0,,1.0,Distant (> 2yr)
00QVS00000BigtF2AR,2180306,2024-10-11,0,6,6818,,2219.833333333333,2324,2552,0,,0.91,Distant (> 2yr)
00QVS00000BihCb2AJ,4021191,2024-10-11,0,6,266,,3744.8333333333335,4638,4638,4,,1.0,Recent (6-12mo)
00QVS00000BjZJT2A3,5730686,2024-10-10,0,6,713,,2201.0,1781,2316,2,,0.77,Moderate (1-2yr)
00QVS00000BmU3t2AF,3172799,2024-10-14,0,6,5036,,2878.833333333333,53,4680,3,,0.01,Distant (> 2yr)
00QVS00000BmUrt2AF,5844430,2024-10-14,0,6,804,,1913.5,2729,1479,2,,1.85,Distant (> 2yr)
00QVS00000Bn5jO2AR,2308027,2024-10-10,0,6,205,,4337.666666666667,7323,7323,3,,1.0,Recent (6-12mo)
00QVS00000Bppi52AB,6637878,2024-10-24,0,6,2688,,138.83333333333334,160,119,0,,1.34,Distant (> 2yr)
00QVS00000BrWEj2AN,7058819,2024-10-17,0,6,-27,1890,52.333333333333336,1889,1890,0,36.11,1.0,Very Recent (< 6mo)
00QVS00000BvmEU2AZ,5250636,2024-10-15,0,6,2835,,1842.1666666666667,802,2189,0,,0.37,Distant (> 2yr)
00QVS00000BvmmN2AR,3084029,2024-11-01,0,6,5782,,2952.0,3077,3077,0,,1.0,Distant (> 2yr)
00QVS00000Bvtvt2AB,6810438,2024-10-18,0,6,1980,2058,230.0,327,327,0,8.95,1.0,Distant (> 2yr)
00QVS00000BvuQY2AZ,2745089,2024-10-24,0,6,4081,,1339.0,1766,1462,0,,1.21,Distant (> 2yr)
00QVS00000BzQ0s2AF,7148471,2024-11-05,0,6,364,,965.6666666666666,39,1374,6,,0.03,Recent (6-12mo)
00QVS00000BzTA32AN,6352889,2024-11-05,0,6,1,,1974.0,494,2710,6,,0.18,Very Recent (< 6mo)
00QVS00000BzrNd2AJ,6924514,2024-10-16,0,6,608,,661.8333333333334,987,987,3,,1.0,Moderate (1-2yr)
00QVS00000BzrXJ2AZ,6811918,2024-10-16,0,6,1248,,402.1666666666667,699,712,1,,0.98,Distant (> 2yr)
00QVS00000CACZH2A5,6451500,2024-11-05,0,6,2296,,862.5,813,813,0,,1.0,Distant (> 2yr)
00QVS00000CACa32AH,6880493,2024-10-23,0,6,1793,,203.66666666666666,106,110,0,,0.96,Distant (> 2yr)
00QVS00000CACaH2AX,4422236,2024-10-23,0,6,4256,,1063.6666666666665,3128,583,0,,5.37,Distant (> 2yr)
00QVS00000CACaz2AH,6256315,2024-11-05,0,6,1894,,944.3333333333334,759,1021,0,,0.74,Distant (> 2yr)
00QVS00000CACbA2AX,5138887,2024-10-22,0,6,1533,,2846.0,3508,3508,0,,1.0,Distant (> 2yr)
00QVS00000CACbQ2AX,5390543,2024-10-30,0,6,4082,,1209.5,1296,1296,0,,1.0,Distant (> 2yr)
00QVS00000CACfL2AX,4958622,2024-10-22,0,6,1288,,2133.1666666666665,3116,2049,0,,1.52,Distant (> 2yr)
00QVS00000CACfl2AH,5223177,2024-10-23,0,6,1311,,1113.0,1195,1217,0,,0.98,Distant (> 2yr)
00QVS00000CACgE2AX,6218721,2024-10-30,0,6,3478,,533.6666666666666,527,527,0,,1.0,Distant (> 2yr)
00QVS00000CACgO2AX,4850821,2024-10-25,0,6,5625,,1022.3333333333333,791,791,0,,1.0,Distant (> 2yr)
00QVS00000CAChg2AH,6568645,2024-10-24,1,6,2012,,633.6666666666666,203,812,0,,0.25,Distant (> 2yr)
00QVS00000CACmW2AX,7052737,2024-11-05,0,6,-301,2346,,2315,2315,0,,1.0,Very Recent (< 6mo)
00QVS00000CACmr2AH,6712259,2024-10-23,0,6,-15,1630,336.0,1401,1401,0,4.85,1.0,Very Recent (< 6mo)
00QVS00000CACnL2AX,5209156,2024-11-05,0,6,4428,,1092.6666666666667,1208,1208,0,,1.0,Distant (> 2yr)
00QVS00000CACnP2AX,6168848,2024-10-30,0,6,37,,2197.5,3248,3248,4,,1.0,Very Recent (< 6mo)
00QVS00000CACo82AH,2931791,2024-10-22,0,6,5478,,2046.3333333333333,2698,2698,0,,1.0,Distant (> 2yr)
00QVS00000CACri2AH,6070346,2024-10-22,0,6,-181,3686,277.75,3686,593,0,13.27,6.22,Very Recent (< 6mo)
00QVS00000CDQ7S2AX,5530121,2024-11-05,0,6,3686,3742,1682.6,990,2073,0,2.22,0.48,Distant (> 2yr)
00QVS00000CDWET2A5,2248417,2024-11-05,0,6,4150,,789.8333333333334,609,545,0,,1.12,Distant (> 2yr)
00QVS00000CDWeH2AX,1095540,2024-10-23,0,6,1596,,4083.5,313,1968,0,,0.16,Distant (> 2yr)
00QVS00000CGCG32AP,2322408,2024-10-25,1,6,-69,1339,5159.75,1339,4984,0,0.26,0.27,Very Recent (< 6mo)
00QVS00000CO5qt2AD,2018508,2024-10-28,0,6,175,231,2153.0,2315,2315,2,0.11,1.0,Very Recent (< 6mo)
00QVS00000COCPJ2A5,6419307,2024-11-22,0,6,200,242,1658.0,1746,1746,2,0.15,1.0,Recent (6-12mo)
00QVS00000CVndS2AT,3153404,2024-11-01,0,6,-164,908,2439.333333333333,896,908,1,0.37,0.99,Very Recent (< 6mo)
00QVS00000CXvK42AL,5726001,2024-11-01,0,6,3454,,901.3333333333334,960,960,0,,1.0,Distant (> 2yr)
00QVS00000CXvKN2A1,4904500,2024-11-01,0,6,3154,,1793.5,437,3158,0,,0.14,Distant (> 2yr)
00QVS00000CXvKR2A1,2684789,2024-11-11,0,6,5750,,2692.1666666666665,683,3555,0,,0.19,Distant (> 2yr)
00QVS00000CXvKS2A1,2738367,2024-11-04,0,6,5054,,3195.666666666667,3454,3454,0,,1.0,Distant (> 2yr)
00QVS00000CXvKY2A1,5146199,2024-11-11,0,6,4819,,291.5,273,273,0,,1.0,Distant (> 2yr)
00QVS00000CXvLN2A1,5071035,2024-12-11,0,6,5672,,890.1666666666666,791,791,0,,1.0,Distant (> 2yr)
00QVS00000CXvQX2A1,2195656,2024-11-04,0,6,4018,,2202.333333333333,2415,2918,0,,0.83,Distant (> 2yr)
00QVS00000CXvQk2AL,2213824,2024-11-07,0,6,5638,,1191.6666666666667,791,45,0,,17.58,Distant (> 2yr)
00QVS00000CXvQq2AL,3062745,2024-11-07,0,6,5638,,1285.1666666666665,1417,1192,0,,1.19,Distant (> 2yr)
00QVS00000CXvQr2AL,3087915,2024-11-08,0,6,5639,,1894.8333333333335,791,2208,0,,0.36,Distant (> 2yr)
00QVS00000CXvRk2AL,4903906,2024-12-11,0,6,3012,,852.5,1747,248,0,,7.04,Distant (> 2yr)
00QVS00000CXvSu2AL,5067182,2024-11-08,0,6,294,,1007.0,1661,500,2,,3.32,Recent (6-12mo)
00QVS00000CXvT42AL,5882308,2024-11-06,0,6,2063,,1309.5,65,2451,0,,0.03,Distant (> 2yr)
00QVS00000CXvWt2AL,2347573,2024-11-04,0,6,2145,,760.5,459,584,0,,0.79,Distant (> 2yr)
00QVS00000CXvXX2A1,1003107,2024-11-07,0,6,10410,,1290.5,1012,1937,0,,0.52,Distant (> 2yr)
00QVS00000CXvXY2A1,1477637,2024-11-04,0,6,10191,,1247.3333333333335,1791,148,0,,12.1,Distant (> 2yr)
00QVS00000CXvY32AL,5744797,2024-11-11,0,6,3829,,721.5,774,822,0,,0.94,Distant (> 2yr)
00QVS00000CXvYJ2A1,712073,2024-12-11,0,6,1863,,3528.5,6878,1861,0,,3.7,Distant (> 2yr)
00QVS00000CXvYq2AL,5315228,2024-11-11,0,6,2973,,1143.6666666666665,1451,1451,0,,1.0,Distant (> 2yr)
00QVS00000CXvZB2A1,5639604,2024-12-05,0,6,-272,3012,2972.25,3012,2967,0,1.01,1.02,Very Recent (< 6mo)
00QVS00000CXvZf2AL,5227283,2024-11-07,0,6,293,,1606.3333333333333,1162,1162,4,,1.0,Recent (6-12mo)
00QVS00000CXvZg2AL,5837377,2024-11-12,1,6,298,,1883.8333333333335,2339,2340,3,,1.0,Recent (6-12mo)
00QVS00000CXvbn2AD,1977571,2024-11-07,0,6,-7,2110,1714.6666666666667,2061,2110,0,1.23,0.98,Very Recent (< 6mo)
00QVS00000CXvbp2AD,5563645,2024-11-11,0,6,-3,2116,55.666666666666664,2015,2116,0,38.01,0.95,Very Recent (< 6mo)
00QVS00000CXvbz2AD,2541869,2024-11-14,0,6,5784,,2263.333333333333,1317,679,0,,1.94,Distant (> 2yr)
00QVS00000CXvco2AD,4411927,2024-11-11,0,6,5642,,1554.6666666666667,791,1896,0,,0.42,Distant (> 2yr)
00QVS00000CXvd72AD,4995318,2024-12-11,0,6,3435,,1699.5,2976,3032,0,,0.98,Distant (> 2yr)
00QVS00000CXvdq2AD,1724292,2024-11-13,0,6,7716,,1152.5,1242,1371,0,,0.91,Distant (> 2yr)
00QVS00000CXveL2AT,5499252,2024-11-11,0,6,1363,,1003.5,1142,2288,0,,0.5,Distant (> 2yr)
00QVS00000CXveS2AT,6287238,2024-12-05,0,6,1387,,1266.3333333333333,1142,1142,0,,1.0,Distant (> 2yr)
00QVS00000CXveW2AT,4561166,2024-11-07,0,6,3282,,1318.6666666666665,315,1381,0,,0.23,Distant (> 2yr)
00QVS00000CXviC2AT,5562196,2024-11-11,0,6,5403,,463.66666666666663,484,484,0,,1.0,Distant (> 2yr)
00QVS00000CXviT2AT,2675082,2024-11-11,0,6,8144,,221.0,2,546,0,,0.0,Distant (> 2yr)
00QVS00000CXvkJ2AT,3109582,2024-11-11,0,6,5642,,1222.6666666666667,483,486,0,,0.99,Distant (> 2yr)
00QVS00000CXvkN2AT,4700305,2024-11-07,0,6,5638,,486.33333333333337,791,47,0,,16.83,Distant (> 2yr)
00QVS00000CXvkd2AD,4002736,2024-11-12,0,6,6158,,1127.8333333333333,346,346,0,,1.0,Distant (> 2yr)
00QVS00000CXvkx2AD,4351331,2024-12-02,0,6,1230,,3145.333333333333,3992,3992,0,,1.0,Distant (> 2yr)
00QVS00000CXvqL2AT,6601593,2024-11-12,0,6,1058,,513.0,1750,285,1,,6.14,Distant (> 2yr)
00QVS00000CXvr02AD,3037047,2024-11-07,0,6,7251,,6059.166666666667,1074,7120,0,,0.15,Distant (> 2yr)
00QVS00000CXvrW2AT,6393660,2024-11-07,0,6,-7,3685,,3384,3384,0,,1.0,Very Recent (< 6mo)
00QVS00000CXvrX2AT,5718779,2024-12-11,0,6,27,,2144.333333333333,2619,2619,4,,1.0,Very Recent (< 6mo)
00QVS00000CXvrf2AD,1792442,2024-11-11,0,6,3588,,1934.5,994,2396,0,,0.41,Distant (> 2yr)
00QVS00000CXvs82AD,5736988,2024-11-06,0,6,2890,,1045.5,1469,1014,0,,1.45,Distant (> 2yr)
00QVS00000CXvs92AD,4939099,2024-11-07,0,6,5988,,547.5,441,441,0,,1.0,Distant (> 2yr)
00QVS00000CXvsD2AT,1255663,2024-12-05,0,6,3935,,2750.166666666667,1731,3848,0,,0.45,Distant (> 2yr)
00QVS00000CXvsy2AD,4555249,2024-11-15,0,6,2724,,1376.6666666666665,1437,2922,0,,0.49,Distant (> 2yr)
00QVS00000CXvt42AD,1445310,2024-11-15,0,6,2235,,4492.5,7549,7549,0,,1.0,Distant (> 2yr)
00QVS00000CXvyE2AT,3254500,2024-11-06,0,6,2147,,2353.0,2268,2373,0,,0.96,Distant (> 2yr)
00QVS00000CXvyU2AT,2539793,2024-11-11,0,6,5061,,2619.3333333333335,3520,3520,0,,1.0,Distant (> 2yr)
00QVS00000CXvyl2AD,5692096,2024-11-11,0,6,150,,2328.3333333333335,3572,3572,3,,1.0,Very Recent (< 6mo)
00QVS00000CXvyp2AD,4236505,2024-11-14,0,6,1457,,2056.666666666667,4951,263,0,,18.83,Distant (> 2yr)
00QVS00000CXvzf2AD,4670220,2024-11-11,0,6,2975,3101,2229.4,3184,3184,0,1.39,1.0,Distant (> 2yr)
00QVS00000CXvzj2AD,4543812,2024-11-07,0,6,2904,,1877.8333333333333,3145,1473,0,,2.14,Distant (> 2yr)
00QVS00000CXw0e2AD,4815981,2024-11-14,0,6,3831,,2102.0,1987,1987,1,,1.0,Distant (> 2yr)
00QVS00000CXw132AD,6090408,2024-11-11,0,6,2601,,1849.8333333333333,1844,1844,0,,1.0,Distant (> 2yr)
00QVS00000CXw4Q2AT,3117770,2024-11-11,0,6,6348,,1204.8333333333333,68,1107,0,,0.06,Distant (> 2yr)
00QVS00000CXw4T2AT,4988342,2024-11-06,0,6,4401,,1679.6666666666667,1674,1674,0,,1.0,Distant (> 2yr)
00QVS00000CXw4X2AT,2229780,2024-11-11,0,6,7087,,1544.0,822,1406,0,,0.58,Distant (> 2yr)
00QVS00000CXw5N2AT,2044341,2024-11-11,0,6,7038,,1248.5,2408,434,0,,5.55,Distant (> 2yr)
00QVS00000CXw5h2AD,1633661,2024-11-18,0,6,2950,,2894.1666666666665,2699,3818,0,,0.71,Distant (> 2yr)
00QVS00000CXw5y2AD,3243950,2024-11-11,0,6,2849,,1884.0,1428,1435,0,,1.0,Distant (> 2yr)
00QVS00000CXw5z2AD,5854570,2024-12-05,0,6,2953,,2162.8333333333335,2160,2160,0,,1.0,Distant (> 2yr)
00QVS00000CXw6L2AT,4120985,2024-11-06,0,6,2436,,1336.6666666666665,2239,352,0,,6.36,Distant (> 2yr)
00QVS00000CXw6N2AT,5028972,2024-11-08,0,6,-347,2631,709.0,2567,2567,0,3.71,1.0,Very Recent (< 6mo)
00QVS00000CXw6d2AD,5324713,2024-11-11,0,6,5003,,934.5,238,1033,0,,0.23,Distant (> 2yr)
00QVS00000CXw6u2AD,2098779,2024-11-07,0,6,2243,,2003.1666666666665,721,125,0,,5.77,Distant (> 2yr)
